"","x"
"970",0.112341074021038
"971",0
"972",0.545669045643504
"973",0
"974",0.465735890197489
"975",0
"976",0.483613532570684
"977",0
"978",0.307049384827929
"979",1.06741179761098
"980",0.281605370475342
"981",0.0530194693341172
"982",0.543780868966955
"983",0.0922391853626132
"984",0.541405534247834
"985",0.658259361526737
"986",0
"987",0.2606787666641
"988",0
"989",0
"990",0.00272974830172044
"991",0.328636768652036
"992",0.473659661163951
"993",0.513471028063923
"994",0.240555364571372
"995",0.0822520495800507
"996",0
"997",0.239399414818788
"998",0.0197584193810122
"999",0
"1000",0.017799517287351
"1001",0.04246302149244
"1002",0.471744466091588
"1003",0.0748014870073283
"1004",0.606907563643942
"1005",0.642428615169303
"1006",0.296313751113778
"1007",0
"1008",0
"1009",0
"1010",0
"1011",0
"1012",0
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",0
"1019",0
"1020",0
"1021",0
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",0
"1031",0
"1032",0.0404311653849212
"1033",0.159437157928651
"1034",0.0404311653849212
"1035",0
"1036",0.0166403783299344
"1037",0.0121676699656826
"1038",0
"1039",0.356869015739102
"1040",0.578725338125439
"1041",0.312491029290937
"1042",0.0243743028338103
"1043",0.0300285104612029
"1044",0.758250747707549
"1045",0.00829811852575982
"1046",0.159376500061109
"1047",0.0934569245301996
"1048",0.722356015113577
"1049",0.161758457508879
"1050",0.508236578986725
"1051",0.238382763718534
"1052",0.461251520086136
"1053",0.187059660033051
"1054",0.118109164804367
"1055",0.0847031386933196
"1056",0.407195537969069
"1057",0.1119463845845
"1058",0.146119272018603
"1059",0.6978627480198
"1060",0.569488829605059
"1061",0.496952438908289
"1062",0
"1063",0
"1064",0
"1065",0.491806709182189
"1066",0
"1067",0.117865576445614
"1068",0.476574413856771
"1069",0.536732306886414
"1070",0.00257237601077429
"1071",0.216883751311865
"1072",0.413005608940348
"1073",0.121379063193289
"1074",0.393408516182561
"1075",0
"1076",0.285182051490472
"1077",0
"1078",0
